RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
394902,36,"Nashville, TN",msa,TN,1170.5171114240288,1182.9646256610702,1191.8467965946763,1204.9135484624285,1212.8171787391009,1219.8999084558677,1220.3580336760056,1223.2276416866,1218.4845936303677,1216.46151306736,1220.175844499508,1234.336498410078,1251.0894566057598,1259.584010901893,1267.8565187797938,1271.9550279326857,1280.718972479013,1288.1316365646512,1284.7061296854708,1279.3327515829508,1268.8139270775373,1272.7494002669587,1275.835381205435,1285.7304735105834,1296.704242413197,1308.271351690905,1323.5709948051365,1328.254884918659,1333.9301141435826,1336.6608277291082,1338.3085044180427,1332.6334529830094,1320.1234390882582,1313.7330518749711,1316.7507679285357,1319.6406537700334,1330.6267194393336,1340.7983752585926,1355.9585303753947,1366.3785179422393,1371.5068660902464,1374.2067716405336,1368.2055252340022,1365.011726861601,1359.7724189826872,1361.9468208732392,1363.742313377332,1371.80752258498,1381.5517913213157,1393.8429395508854,1408.3166325986833,1419.7276498532267,1428.1378847672215,1429.415373835321,1427.328832226381,1423.39533309734,1425.169292410507,1428.7224997356122,1436.5602015841432,1441.6822242711262,1449.5531289213613,1453.4035433767474,1455.1459139601914,1454.7690343348984,1458.079773981742,1461.7327926469507,1457.1835490348706,1452.4687740649942,1447.5412635912733,1454.7510666204676,1463.714360858057,1468.3924578528513,1480.9192537805873,1502.3293699723852,1538.795633920764,1576.3061199619074,1616.737792771495,1661.3393035879024,1691.302557153047,1709.7786782611502,1719.1773741862996,1731.5974421343633,1744.477682736492,1760.509069786265,1781.1080498951524,1798.7939859575097,1821.9330946103482,1847.184031745549,1872.7408982254756,1885.082064499804,1883.103147352891,1875.5424713560917,1863.334553239335,1857.41357698513,1855.9102537408332
395194,37,"Virginia Beach, VA",msa,VA,1149.8375076917196,1153.4909228663932,1156.487458907673,1160.742641656273,1162.228513532449,1163.4776748444986,1161.1591962071511,1161.2979740926016,1158.4165079081658,1157.6722462760085,1157.2834501923478,1160.2713455326846,1163.834870081691,1166.2171162057484,1171.0483421704416,1173.9836299267586,1175.0922955723204,1173.4755854034538,1171.4443376508912,1167.8374357562086,1163.3043254129414,1163.660816863177,1167.7739627521037,1176.159315939934,1181.81899415789,1186.3949599271343,1189.3089864231556,1191.0400200551653,1193.0495291830973,1194.8709735235873,1195.4302698292088,1192.8363049851687,1190.0447144374446,1189.4118456151991,1190.706678178085,1195.314022441689,1202.180984924001,1211.1194683328595,1214.3140989252836,1216.1463693058015,1217.9954391382746,1222.1272718051384,1221.5719366328003,1219.2990947316118,1217.926395480795,1220.5558425768002,1224.7262770938487,1231.5751484243533,1238.5705487381424,1243.589673263937,1248.2848170059358,1255.106135976338,1259.3996730085412,1261.953916876062,1261.19202026022,1261.4617162020566,1263.5962502748973,1265.7393590857496,1266.594812236157,1266.7674725085953,1269.7807654409914,1271.0285581282221,1271.7795521729568,1274.3012785776064,1289.2131852793525,1304.7902290954898,1317.534395044868,1325.5144036799677,1331.44656955323,1339.0711291932419,1341.6989227766583,1348.6979383666403,1357.6405702903498,1378.4264199426304,1406.6999283968412,1439.2355581176423,1474.6689087833188,1504.378335929879,1532.718197772903,1545.4789597370075,1546.6352210302828,1542.0661476975383,1530.8804805681557,1531.6268631020803,1537.7609932790003,1552.14595237889,1569.7212558370586,1586.140829465576,1605.7818120277955,1613.3976792278227,1625.7709292494785,1627.9683243146012,1630.2948629409466,1620.9675768366164,1626.014499014108
395005,38,"Providence, RI",msa,RI,1143.8180843197692,1153.2036932977328,1160.237139392058,1159.8448691150152,1168.7136587484279,1162.3062782635232,1159.8927203710289,1160.1077324065418,1167.0023649227633,1173.7228851451243,1181.9734275884962,1188.3390445730251,1193.2124707121488,1198.3458980668397,1203.378654862238,1207.8540929444164,1210.7651484199505,1212.8243288972224,1214.9729901447745,1210.3163467254158,1206.5150436269053,1215.0956311224381,1224.2416900976045,1239.7083201939927,1253.352515958511,1265.665069801415,1274.0797048263914,1274.128252012801,1273.1358613745736,1271.7707446385446,1244.0134517231413,1246.8985228496097,1248.2222041009875,1279.0564350224543,1294.2928576209417,1307.4932921740215,1321.2563576466257,1325.3162161120263,1332.3709707247822,1343.346537442858,1344.308089918178,1339.3925317303563,1336.4109010918376,1331.589357788237,1338.8086739627897,1340.4044531634872,1352.4456297934034,1364.142122707161,1375.0059200820178,1389.1746585670342,1400.7975594433906,1411.4462340504604,1409.7306024833663,1404.5636338514837,1401.8220589427824,1407.8786634564221,1409.8097965217817,1409.8017055849161,1410.5653744048145,1422.7409538144532,1435.7834044566182,1446.1466671605247,1447.8913633843247,1450.090583486212,1458.9114703034516,1466.5219590717936,1479.9045758190007,1490.6521922556053,1512.333927546682,1521.3449490525277,1533.3722165021813,1540.3884773149923,1559.261900058693,1582.7163696199007,1609.9737898167718,1634.351953848086,1655.8203764068362,1673.458208183532,1690.453402330627,1695.120719620842,1703.124583415303,1713.6803439318742,1734.2525058554227,1750.17790655977,1764.8476657652134,1791.5149098844124,1836.1249877628534,1869.9375529361614,1889.473561937989,1880.9374771669636,1873.0885515782682,1864.9413441064667,1868.748488912411,1880.0781627634642,1882.4534655817545
394714,39,"Jacksonville, FL",msa,FL,1039.946309962967,1044.4280667996063,1051.7699621315803,1058.8719848399091,1063.495084292457,1067.8594373878618,1066.6092695075142,1068.087253052331,1066.2861875056406,1069.037698225378,1070.7272859125571,1075.6870824631928,1081.762989633924,1087.2486693637456,1090.999610362258,1095.5369279719298,1096.767879376151,1101.2743433269598,1101.2734376954345,1099.485068751391,1098.4636582070866,1096.703874636749,1102.2743331161616,1105.1518169790743,1114.808587313141,1122.3318757856866,1132.2560208746622,1140.917237882793,1148.3743088169474,1152.4663323578225,1142.3935725146416,1141.6803100044176,1141.1242894741956,1153.4256381045664,1159.9193279345636,1165.373760890882,1172.643494693157,1179.9265464735595,1190.7580801744305,1200.7179293868521,1207.2489988490863,1212.6060407814225,1213.84443826501,1214.1012434604183,1214.1197383853273,1217.2489869132853,1218.7023525153024,1221.1970998916904,1225.4098341313058,1234.0363031146562,1242.5792766508737,1249.5784839067028,1255.2780816297886,1260.681262512463,1263.8321707873858,1262.6550413818081,1261.7056722862628,1259.8481162252085,1263.7253769157485,1267.3583506846946,1275.05323371564,1275.711058109165,1276.7777495217608,1277.2156937385787,1285.851736464573,1300.4446414698618,1313.0742627591555,1324.9374334178538,1327.0028626908706,1330.7781842778209,1339.2283022349175,1352.2087368211687,1371.1335089933893,1394.2746636252768,1426.3029630121816,1468.8892351539403,1514.911898620857,1563.8791462159227,1601.539011761734,1622.6930646098656,1637.5525587706168,1649.4413707364802,1654.6568056573733,1663.1356122110212,1667.6077802660911,1691.0969826056134,1710.0720628976233,1732.0212757187198,1747.9752389329026,1753.506261903879,1753.7971779661032,1758.4888631871163,1758.3625634219782,1755.873184935886,1742.6755866388448
394862,40,"Milwaukee, WI",msa,WI,905.3763852775185,905.1379755711514,915.1797992157373,920.3644096321688,922.2578654348241,923.2167543325414,922.738388570121,925.4072404698591,924.861903379347,920.6902986463821,915.7125878293589,914.4976990606541,917.9094794508474,923.7881018772432,932.2665384500115,939.5057620884464,940.3852733390897,938.2456186516705,934.0811811683171,933.9216526299842,932.6748394537623,934.9835727560876,934.9198118188659,937.0240032992524,939.6278257511796,945.0933722742355,952.1653898033695,955.507026007901,956.9618805284688,954.7971611844015,953.7897216009677,950.9967415786587,947.0719169483796,948.4212492630866,952.4808115206623,958.4069838471177,960.9234318289379,966.6314751747947,972.9189142612893,978.8554165910845,979.8470589543866,980.2725458008766,978.4112639013272,976.9726660331773,974.7171644588827,975.6045489452896,977.1946798065132,983.227720988404,988.7658230412885,995.6429312466408,999.5871341534923,1002.1910088608663,1005.0673998909376,1004.3716065914465,1007.783409521193,1007.5804493517131,1008.9283525065194,1009.169978573213,1008.0702232250644,1012.2459801836134,1014.5590477474595,1021.1646952460177,1022.1344072346042,1024.5729464238289,1027.5383784953056,1032.1951592206592,1031.5789715605247,1035.665839523676,1033.3841483833219,1038.607046165973,1036.60241009183,1044.1689843028169,1047.675549190535,1057.5572350455836,1065.1610230573515,1076.394790729785,1083.0973825042086,1095.0934945996355,1104.7295857559966,1113.1344762404956,1112.418360359364,1111.943179206199,1116.387708395932,1123.1530402969697,1129.1672125834068,1133.0897224582102,1142.6544484077099,1155.7137575234851,1171.0665193406296,1184.2635034070995,1189.8259722356188,1189.4458109618295,1190.6316077418433,1190.8643660456773,1193.446286730655
394935,41,"Oklahoma City, OK",msa,OK,978.0046714421594,983.4539402327538,991.659872224283,996.9400169820645,1000.852042290078,1001.6927046558739,999.087215749282,991.2307683712834,989.2091166375363,989.6321911716255,992.4880390134315,993.2269533503694,994.577381264534,999.261282374549,1001.7577106164093,1003.2050799863001,998.907646638988,998.4906350344527,991.2852326488915,986.8838496972857,975.7987930401283,977.5110123212348,974.6360617725729,982.46195006718,986.8726561734379,997.1846646092848,1001.6958163512327,1006.1658323130397,1010.0384872862994,1011.5951468494535,1010.6845423261973,1007.4783043077558,998.5631872309295,996.4206745582121,998.1789345627985,1006.5087173652424,1013.5600563562251,1018.8488308561183,1022.8894394576115,1023.3389284277878,1025.8557312338478,1028.5954642103425,1028.8000900895304,1027.252303351828,1027.6585062940028,1030.077750200643,1031.28808227806,1033.911754633064,1037.4149004647763,1044.9754272503908,1054.6126613012818,1062.0698549870415,1065.1472750300275,1063.5404514047068,1061.3013578796604,1059.0816655537478,1058.112613077872,1056.7616042551906,1059.237592224058,1061.3086406070558,1068.1494320655272,1070.0549149397,1075.4803050497965,1076.2600218093082,1083.534808378162,1086.7311503983262,1092.1701517224212,1097.4290137272299,1102.8607926370225,1106.2646064493279,1107.0219918744006,1106.9238718436627,1113.1994537140374,1126.4573080916766,1148.7653559356186,1172.773637683431,1194.8642690577433,1213.4759982001801,1225.233556422711,1230.2741161432857,1233.7020677074313,1234.446332758063,1240.8352078339838,1244.1047986437168,1256.6804160256079,1271.3478982490421,1290.2175536364027,1305.346748351806,1315.173939194737,1317.4774933135209,1316.9149865090149,1308.6665140080001,1305.7217738359404,1304.8091506588917,1308.6574895167048
395012,42,"Raleigh, NC",msa,NC,1135.3552974921688,1143.7608111510972,1154.433145841055,1164.2897084905196,1170.7645697380453,1174.411757320464,1175.1893570249438,1171.4408037132978,1167.5573394511703,1162.102103880195,1163.6003975014742,1167.5123873789694,1179.8273554999478,1190.259162985909,1199.1723302529952,1205.2223836734033,1208.5115122800657,1210.691285332819,1211.8312341204166,1209.8041211808245,1206.2537364368834,1198.4487057443348,1197.697760727052,1203.4808444373361,1211.8155479673655,1221.6639319323406,1231.0435453535413,1243.5687669330812,1251.0108488011178,1252.2262932974297,1249.5912151047175,1245.9085157460531,1242.1369732715452,1237.4888375948444,1237.1516931192366,1240.7192078758592,1248.3464467243823,1257.534149028245,1268.049254698433,1278.2235987362747,1285.9838024340577,1292.2871517049316,1292.3909904751085,1287.2166051233326,1282.5980783557252,1280.5761791518573,1284.747117682071,1292.9893366983288,1304.128289717713,1314.085508133117,1323.2519332641175,1335.6009188234837,1346.7985537648615,1350.4417757969702,1347.6707595980913,1342.8352067220555,1337.223741736834,1337.9101944226793,1341.9446772103165,1346.1995773775034,1351.2602585543527,1346.0593463843018,1342.8070015184073,1340.7418005121208,1348.2665190993978,1359.414384464595,1362.319216470907,1365.1724519858521,1368.9285057393156,1373.2769862645018,1379.1771526375394,1382.2485210320576,1395.1989931071603,1415.5606426400623,1448.7448093892901,1487.2496465428367,1534.6183467909916,1575.3099438544816,1603.4327601290868,1616.0164402695939,1620.858879419643,1627.896187415037,1634.5136496570135,1646.3221323295006,1659.6301864281286,1674.5043859273453,1696.0661702508353,1722.9932599792417,1750.0768790534928,1770.1463003645404,1776.4125807492896,1769.175121346994,1746.1728463147736,1733.8350634482608,1729.5565800893157
394849,43,"Memphis, TN",msa,TN,936.5617980541899,937.4550367917165,940.0443522933116,942.878556321996,945.1432290812395,947.1647407509957,948.240531396846,948.0301228292395,947.8034621485594,947.9168638749475,948.09088131697,951.4004274594038,955.044158963069,958.4019189693354,957.4325069276249,960.9015846760931,963.7419379597425,966.7743103168892,966.6018759817646,967.4846562341888,966.3196566889231,966.1034932957162,965.4964612662208,966.8786677954595,969.8429582476319,975.4146087491627,979.6444897554513,981.299889510614,981.5712969223321,984.8589020194081,988.2600929164103,988.8557870709157,987.7807178154954,984.7007635232976,989.0982957810988,993.6997681636774,1000.0995552719934,1004.3328901609069,1009.0398678216487,1017.8670884161721,1021.5900969958935,1026.6867093709968,1024.014163054002,1024.523298809279,1024.2618749719136,1027.8482107518735,1031.3893030455552,1036.0179961755052,1041.8936858923523,1049.4350377409696,1054.6017290954137,1059.1585288960339,1064.0697826130222,1068.1806744033765,1070.9542661887947,1067.9149754840353,1066.7240446241722,1067.8844293457335,1075.0830175385283,1085.0871592060416,1096.4897338813305,1105.7612677084114,1110.7094704420106,1122.1816613841436,1133.195574170483,1152.4474016451347,1163.2928401955728,1175.4618152468506,1184.9713569762068,1186.2717312817022,1192.9627188962377,1196.1254740574723,1214.0062161533467,1235.0110923388406,1267.6731821125059,1294.3622980111854,1314.8280076758965,1331.3002433650126,1346.4275198947305,1363.1949323829874,1367.8994596026025,1379.7404470222627,1379.7247996262286,1390.9246263475152,1400.9197624398805,1417.973369788641,1433.5721729914842,1449.4208057366907,1464.6637112607398,1468.3808068661153,1471.1702548007938,1465.150109234875,1473.5837037874765,1471.1124330311804,1477.9612378922018
395022,44,"Richmond, VA",msa,VA,1031.9124424584136,1038.5722379513702,1044.5703517004172,1044.879410047387,1051.735190988922,1055.9751758984346,1061.0752976665212,1054.6899907598047,1054.7547017815907,1048.1237679987432,1049.8826765637953,1046.5327155302612,1061.3331298442886,1070.6980382711015,1078.0295612389646,1076.6695842842066,1079.4707105701286,1081.3875104685094,1080.6968172983127,1073.7472990537751,1069.2954323935774,1068.6081021127852,1070.820856634324,1080.4514627873305,1087.976715164284,1102.3531779003458,1110.8355088448923,1119.4620282903766,1121.168562018199,1119.0005183217347,1115.9622678469525,1112.3625474785567,1113.4266171610516,1116.5573299665539,1123.819956104389,1128.763506844304,1136.6212553565333,1146.1978412926608,1157.8667401417288,1166.554120913584,1167.1023958006335,1165.1490464081173,1159.8488499257378,1156.2956806349232,1160.1903643261005,1162.9505570386204,1169.5050283229045,1172.4789231606153,1181.9533414885777,1193.043176277132,1202.2018259459173,1208.3445892238606,1209.78526352945,1211.737066026877,1212.4781785771147,1209.476229293721,1206.0477647155408,1208.4659675944263,1213.9119722448909,1221.2025309860323,1226.2418493512387,1223.5170950405923,1227.5879599556417,1227.162382438078,1240.0184420215028,1245.2715954356127,1250.422775632662,1252.1468673048048,1256.2014557984091,1259.1586912187925,1262.7463127615354,1267.8793233896872,1284.1782667090463,1303.6594304817386,1328.4795006227405,1355.918555400436,1381.8469967559504,1393.8499186218137,1407.095071859406,1415.962503167646,1440.7090895569677,1449.895673725675,1451.7124167215266,1453.0006429431699,1462.5873618246135,1484.5101026318657,1503.856859388494,1523.311428362262,1545.2889693781235,1562.7696113711008,1572.8281305973146,1568.082328277123,1560.9710768119953,1552.336577087103,1549.2944778809504
394910,45,"New Orleans, LA",msa,LA,1225.8659859434636,1223.5824947062683,1228.2675321371516,1234.6660404115753,1243.02368419463,1252.1089132245024,1252.918568216047,1250.388448937908,1246.2442431031068,1255.2659255741648,1256.9859774357826,1258.1795041173577,1254.685806248253,1271.6811041449816,1275.7541775104219,1272.0683648796594,1248.9244574663787,1247.184119133883,1248.2607500345202,1254.9739820821076,1248.2734659144103,1248.4998610427235,1246.231687299143,1254.4903823970928,1254.8760627462948,1262.1061608402351,1265.5394595446007,1269.4833524375065,1271.2530701341627,1271.6022843266176,1271.3508471865844,1269.8132144126014,1269.9733021405393,1268.4084915675176,1267.6611487969274,1270.0053357907607,1276.7601962329625,1286.526897247451,1288.5781803481223,1291.5713972757069,1288.561671307684,1290.168600444076,1287.6159189415678,1289.0556860003562,1286.2388409012115,1283.9975135734048,1285.9222116033181,1289.670973614861,1299.3744529713217,1303.957670361455,1311.194196990284,1315.7287608206032,1318.8793416520298,1323.428619803639,1324.0005944503346,1325.5915667295153,1327.9902781877056,1331.1926787748312,1334.4806092621534,1335.2945806543707,1338.0793480152745,1339.3169055614305,1338.818785371336,1337.9720323726822,1339.456955899199,1339.0237458313056,1341.9801346060012,1351.8354423998999,1363.353318651238,1368.4961163119237,1366.0364594661296,1361.853644990799,1369.4953778833378,1380.4113662370066,1398.8936394296231,1407.014051696094,1419.400280886201,1432.4290882660207,1460.5697277814793,1484.8026066177304,1508.5786646830286,1532.2778478516852,1543.8373322956247,1567.1207630579872,1568.6331554099138,1588.484662559706,1589.5489973398533,1597.4345965129924,1602.68917679249,1598.9567076967862,1596.5812483561322,1592.8412957114792,1595.2087257150943,1595.653394715752,1586.555087241213
394807,46,"Louisville, KY",msa,KY,842.4721699876912,861.0587640015754,858.2322179954512,864.3779600773327,861.5147947126214,867.5836003154762,872.3492821205481,862.6294326888532,861.635233236487,859.8294719645105,867.8351557871939,870.4313232227132,876.0711737989867,881.414306478568,888.8984110769895,896.76740230197,900.9821393330559,908.1301789852158,904.8810325510746,904.9563907330582,900.7197702176139,905.6762448915802,910.009273473715,919.3886774773209,925.33771163119,931.1213094247867,934.3056797864609,940.1533184792268,943.74447882785,943.8697883512154,943.3260637559281,939.1059412333688,939.0945365221324,939.557104811008,944.7108240967059,950.8542525359201,955.461880075875,961.9214446164078,965.7326614456684,968.6862720055972,969.9936116370886,970.5856590925093,971.7090913297437,973.6446187413009,973.9524313788302,971.9213934293327,974.3592448860987,977.8114004043478,985.7260281430185,993.243555108841,999.9258101871185,1006.1107018314929,1004.7509528936029,1004.5887276954403,1004.0943291521828,1004.8072451399772,1002.00229444798,998.9877353925352,1004.4903607515793,1012.6400922528469,1022.1628072443551,1022.4736404888814,1025.157440567409,1029.7383759237314,1037.5058754852214,1043.0504820768167,1046.0547024412585,1049.993145574284,1052.305118791078,1054.5546951079,1050.4320504288758,1053.8305092966862,1059.8974360052646,1075.4727148916124,1087.5827509349674,1094.7218585406386,1103.5581187307014,1111.7018206541993,1123.8892735368738,1129.5699743908665,1138.49259337497,1145.3433501909506,1157.7269215757228,1172.8585368869449,1187.6110097495912,1202.8154597782866,1214.7419232359666,1228.0073694381445,1243.6892411067938,1252.7467197840253,1262.5236066949103,1257.9250198296832,1265.0959474471047,1264.1280312309461,1275.1049217999182
395053,47,"Salt Lake City, UT",msa,UT,1045.8374465121126,1054.5359492348264,1059.0386405327943,1067.8820616851647,1070.7425295140179,1075.7079677490676,1075.6623604734198,1076.9340712038952,1077.218170622041,1081.7606913669292,1086.7301503340202,1093.2110209546431,1100.7288686815314,1107.8299052798059,1114.905860562605,1117.9240050005058,1118.1683247290193,1125.8889353648615,1127.6443244471056,1132.4380933762964,1130.8854506035568,1130.3871834861634,1130.7592780427606,1136.2055863052792,1148.5390882450415,1161.2642929290491,1173.8868038108246,1183.9025696172096,1187.8872207560019,1192.1221710851294,1198.4002405361125,1207.3453393947614,1199.2707705698813,1185.4752639427586,1182.0739596390417,1197.3021168953276,1218.9048556270038,1231.279260185461,1241.8471296066405,1245.0042052096146,1255.5542775207284,1257.4782326182326,1265.742199865369,1266.6253569077053,1263.4783116072272,1264.273897406181,1263.978736417675,1273.2532423253112,1280.577993275641,1293.8766464006994,1303.3681991044955,1310.2446441447462,1315.9008323204202,1321.5729324419215,1326.2006568041172,1324.8216109798952,1322.3816645796696,1315.094047223476,1318.971944484941,1321.8950530477998,1334.0032058800007,1326.7003757384152,1320.5696142837228,1317.6382144233926,1330.2338441934273,1339.6338403034215,1347.6305398461134,1350.707548937124,1352.9677836590827,1351.3151170747283,1356.3193939335026,1368.2193558200083,1386.3608890755543,1410.3364495019214,1447.7730406420517,1483.6035094733745,1516.5030601149285,1537.2266832176563,1553.439079507056,1576.9802370809577,1597.2916700474586,1619.5854241882132,1624.9157692886063,1638.806459768374,1661.3069711580065,1688.9905948639582,1714.684605468814,1729.7031598905942,1738.721731544486,1741.716125707631,1743.4112892785076,1745.343368132549,1742.8906224150803,1738.2086107179528,1721.6753174603175
394669,48,"Hartford, CT",msa,CT,1185.7995779209275,1197.873146069355,1200.8067903805877,1207.259956367063,1206.5250871059939,1207.0234854791531,1207.7516750638842,1205.6553391293533,1209.8956979399409,1209.9746527274426,1213.1892606750791,1214.1738791719522,1213.932447907065,1214.5573207161997,1216.6409361353883,1221.7080605712324,1225.9785128215572,1224.6288555246867,1222.3403582269052,1217.6948345015999,1219.885207048442,1221.6442495430244,1225.3450500920571,1226.8307778597136,1232.0932758482431,1241.5279874871699,1248.5690254300816,1250.5517591558164,1252.219717489262,1251.6555303451744,1251.5593833667308,1247.4975461501308,1246.3652633183945,1244.965093918803,1248.3749519954754,1253.2494461861586,1260.3565289352107,1266.6114534756525,1270.7650427204649,1276.060741736309,1280.1890642040114,1280.9135292766794,1279.1806957085164,1273.9527804969607,1279.1995237000888,1283.1867727581832,1288.5846998031025,1286.0754609883104,1289.8915752768735,1296.0044376387827,1302.7425439085932,1307.3839466809598,1311.5277836221612,1317.415849668487,1314.6149957770497,1308.7211824434246,1300.004266060622,1305.2166684917593,1309.085318728714,1316.8083418460662,1320.8634349151596,1327.4945647892,1331.2118944760873,1333.5839363934,1338.2627202823533,1345.0022072828342,1356.6074152564663,1365.0395395585429,1372.5863852416926,1373.7626054954703,1383.3919999592767,1384.655425597357,1397.5830113974341,1406.45480340911,1430.3045471007079,1448.02925414578,1470.3850583850194,1482.7140508537009,1501.9855795767328,1507.361390628974,1527.2522179462571,1530.7642604402436,1525.067319332426,1527.2218784011766,1540.7573556173654,1574.5671848138422,1593.5283544284769,1606.597573779873,1617.3939858589597,1624.2258745386423,1633.195672709919,1643.6130264559063,1638.141596886859,1634.1146993654932,1627.8620275915673
394425,49,"Buffalo, NY",msa,NY,802.4869744471017,814.9922982846863,830.3807113008711,834.0649926877084,835.0186019178295,832.8083444302838,832.650557794303,837.8887276159394,831.9895340842595,829.693104633604,830.3698278001331,830.4432962074574,835.4165245538546,841.9282478363368,851.4646313620857,853.8290942311156,850.7114287467581,852.4552516315773,855.6627507115827,860.1631620278743,854.962432985779,853.2135566285615,849.8961990836074,862.7920084838848,870.2134296213179,878.0871912804192,875.9324309151745,879.9576983313791,883.0162760535461,888.2260862510718,883.620602305849,882.996846647549,882.3281476516883,888.3430383872281,889.8296872188785,895.5759598396627,899.0508654709733,906.1549008273134,912.4388389252103,920.0473075732002,925.4820430386258,922.3120206111101,916.9012585094852,913.7928474964405,918.1284422805384,919.1249896054844,924.670452010234,926.032824393244,937.6716463160159,941.9177350479762,947.8105655714202,948.992643975564,950.3885853332769,948.6297182682271,946.769503458336,949.8728900044981,951.3053722113743,952.8188062781821,953.2675612625296,963.1546387431551,974.4461926240072,976.7030044661246,976.0323218691082,979.0229025981463,988.3526205292735,999.7888672292596,1001.619928441729,1007.075674433355,1008.3428098899317,1012.7653950265021,1018.9667945964729,1027.8838590671417,1032.1909734684373,1042.0495265571603,1050.221501805014,1067.923884416737,1080.4867222022954,1091.9862527821483,1104.0139934185624,1110.4168602923241,1108.1220610349599,1116.0159633229325,1112.647321941537,1131.5000482153332,1135.0943571369733,1153.2269053348189,1161.552948584712,1175.0532793339153,1190.5119817962625,1198.6549274528684,1202.5318141612036,1200.150633539755,1205.8058900727606,1205.4354737698789,1215.051335461164
394388,50,"Birmingham, AL",msa,AL,943.347593028935,948.9045123284404,948.1958098766464,951.5819791316533,954.0675735503062,956.7759346301549,958.5795881002616,957.6804383065506,958.7427576921307,957.3133063140692,956.8964528856953,962.8200147963063,965.0925825039586,972.0759196812435,968.3405835371724,971.729592299913,971.5814128766866,972.0027858927248,971.0213657348997,969.9139376004086,967.3206969745723,968.949575360473,970.7110542230205,975.9356894672958,982.6301417832065,986.8602272031494,992.4720324821312,991.0880596980022,996.435940442695,996.8920202021395,1002.8559328686966,997.1067357814293,998.057894863513,995.9845466784654,999.8112561242036,999.0737427292354,1003.8950577914201,1011.0203404812775,1024.237134917325,1028.230602208879,1030.658965418348,1030.8882589694506,1032.4630374250257,1038.2477499055224,1039.101660424632,1044.1674466718823,1044.6483841079455,1050.607405621547,1052.623982040664,1054.0715265335944,1057.8051770363043,1062.2005878073799,1068.2377262516975,1070.1978652575083,1075.354164709908,1075.2509315766424,1075.0196592793727,1069.045875778075,1068.5197191049297,1069.6237492695243,1086.3241881264887,1093.429363861868,1096.9530272999996,1087.5920665548392,1093.5576092338652,1103.8342174542665,1115.457073889972,1120.3248927519392,1125.3925579248264,1128.704684012397,1137.613275404465,1139.8726746450961,1143.6673678459188,1146.1356207224733,1159.298467764955,1174.372832677497,1194.3342237680831,1208.3736981874938,1220.8850148521567,1226.0900091900896,1233.848591729739,1248.2038085313736,1258.0812015213219,1262.136019826509,1264.2985452866994,1272.5169514759436,1288.1338989521375,1300.1799113259144,1312.2201455328848,1315.6512270419498,1320.621306971142,1319.0390511666178,1325.0126504999698,1321.1610517166243,1321.2177376677375
